sku,name,desc,in_stock,type,price,promo_price,min,max,category_new,check_new
LAC0105,LaCie CloudBox 4TB Hard Drive,NAS with 4TB hard drive with cloud storage.,0,11935397,199.99,187.55,,,Storage,Brand new
GLY0018,Glyph Blackbox Plus External Hard Drive 2TB USB-C (3.1),2TB external hard drive with USB-C connection 7200rpm HDD disk for Mac and PC,0,11935397,199.99,169.9941,195.99,200.79,Storage,Brand new
GLY0007,Glyph Atom 275GB SSD Hard Drive USB-C Gray,275GB SSD with USB-C connection (compatible Thunderbolt 3) for Mac and PC,0,11935397,199.99,189.9942,167.99,206.79,Storage,Brand new
LAC0227-A,Open - LaCie Porsche Design Desktop Drive 6TB External Hard Drive USB 3.0,External Hard Drive Refurbished 35-inch 6TB USB 3.0 connection for Mac and PC,0,11935397,199.99,145.1078,148.16,148.16,Storage,Open
WDT0402,WD 4TB MyPassport Ultra Silver,4TB External Hard Drive USB 3.0 with Mac and PC light for compact design,0,11935397,199.99,164.79469999999998,153.81,164.79,Storage,Brand new
WDT0405,WD 4TB MyPassport Ultra Gold,4TB External Hard Drive USB 3.0 with Mac and PC light for compact design,0,11935397,199.99,156.9951,157.0,164.79,Storage,Brand new
LAC0233,LaCie Porsche Design Desktop Drive 6TB USB 3.0 External Hard Drive,External Hard Drive 6TB 35-inch USB 3.0 connection for Mac and PC,0,11935397,199.99,157.9945,157.99,192.79,Storage,Brand new
LAC0176-A,Open - LaCie Porsche Design Mobile 4TB USB-C and USB 3.0,External Hard Drive 4TB USB refitted-C and USB 3.0 connection for Mac and PC,0,11935397,199.99,127.465,127.47,181.5,Storage,Open
LAC0182,LaCie Porsche Design Mobile Hard Drive 4TB USB-C and USB 3.0,4TB External Hard Drive USB-C and USB 3.0 connection for Mac and PC,0,11935397,199.99,135.9943,7.8,235.99,Storage,Brand new
PAC0275,NewerTech miniStack 3TB Hard Drive Mac,Mac external box 3TB + HDD.,0,11935397,201.99,179.98989999999998,,,Storage,Brand new
GTE0047,G-Technology G-Drive 3TB Hard Drive USB 3.0 3TB,3TB external hard drive with USB 3.0 connection for Mac and PC.,0,11935397,203.49,161.7939,146.29,153.99,Storage,Brand new
GTE0084,G-Technology G-Drive Slim 500GB SSD Disk USB-C Plata,SSD slim design and USB-C connection compatible with USB 3.0 for Mac and PC,0,11935397,204.99,187.7944,216.8,239.99,Storage,Brand new
LAC0185,2TB LaCie Rugged USB 3.0 Thunderbolt,Wireless Portable Hard Thunderbolt and USB 3.0 Mac and PC disk.,1,11935397,204.99,165.9951,148.68,264.99,Storage,Brand new
WDT0385,WD My Passport 512GB SSD Drive SSD external USB-C,512GB SSD external drive with USB-C connection for Mac and PC,0,11935397,204.99,179.9948,179.99,204.99,Storage,Brand new
GTE0074,G-Technology G-DRIVE ev RED reader MINI-MAG,High performance reader optimized to work with content for Mac and PC NETWORK,0,11935397,204.99,184.1898,209.99,209.99,Storage,Brand new
LAC0172,4TB LaCie Rugged USB 3.0 Mini Mac and PC,Hard Disk 4TB portable wireless ultra-resistant USB 3.0 for Mac and PC.,1,11935397,204.99,154.995,155.0,229.99,Storage,Brand new
GTE0117,G-Technology G-Drive ev RaW 4TB Hard Drive USB 3.0,External Hard Drive USB 3.0 4TB with Mac and PC cover for strokes,0,11935397,205.99,179.9948,179.49,184.79,Storage,Brand new
WDT0264,Western Digital My Passport Wireless Hard Drive 2TB Mac and PC,WD External Hard Drive Wireless Mac and PC.,0,11935397,209.99,199.9888,,,Storage,Brand new
LAC0183,Fuel LaCie Hard Disk Wi-Fi USB 3.0 2TB,Wireless Portable Hard Drive USB 3.0 Wi-Fi Mac and PC,0,11935397,209.99,165.9951,158.05,235.99,Storage,Brand new
LAC0225,Lacie Rugged Hard Drive 2TB USB-C Thunderbolt,"2TB hard drive rugged, compact Thunderbolt and USB-C for Mac and PC",0,11935397,209.99,169.9941,154.05,268.99,Storage,Brand new
PAC0434,OWC Mercury Elite Pro + 2TB,External connection box with eSata / FW800 / USB 3.0 Hard Drive Seagate 2TB.,1,11935397,210.98,164.5842,169.99,170.58,Storage,Brand new
GLY0021,Glyph Blackbox Pro 3TB External Hard Drive USB-C (3.1),3TB external hard drive with USB-C connection and 7200rpm HDD disk for Mac and PC,0,11935397,211.99,179.9948,179.99,217.8,Storage,Brand new
GTE0108,G-Technology G-DRIVE External Hard Drive 4TB USB-C 5400Rpm,Hard Drive 4TB USB-C connection (cable included) for Mac and PC.,1,11935397,215.99,172.9949,168.43,212.79,Storage,Brand new
GTE0043,G-Technology G-Drive ev ATC Thunderbolt Hard Drive 1TB,ultraresistant 1TB external hard drive with Thunderbolt connection for Mac and PC.,0,11935397,215.99,189.9942,178.79,224.99,Storage,Brand new
GTE0058,G-Technology G-DRIVE 500GB ev RaW USB 3.0 Hard Drive,SSD Hard Drive 500GB USB3.0 connection with extraóble bumper for Mac and PC,0,11935397,215.99,189.9942,189.99,189.99,Storage,Brand new
LAC0197-A,Open - Clone Hard Drive 4TB Lacie Rugged USB-C,Hard disk as a new rigid outer with anti-shock protection and USB-C connection for Mac and PC,0,11935397,219.99,182.226,,,Storage,Open
LAC0203,Lacie Rugged Hard Drive 4TB USB-C,Hard disk external hard with anti-shock protection and USB-C connection for Mac and PC,0,11935397,219.99,170.9948,7.8,287.99,Storage,Brand new
LAC0232,LaCie Porsche Design Mobile Hard Drive 5TB USB-C and USB 3.0,5TB external hard drive USB-C and USB 3.0 connection for Mac and PC,0,11935397,219.99,177.9934,174.59,231.79,Storage,Brand new
LAC0189,LaCie Porsche Design Hard Drive 5TB USB-C and USB 3.0,Desktop Hard Drive 5TB with USB-C adapter cable connection for Mac and PC,0,11935397,219.99,197.7939,184.29,231.99,Storage,Brand new
TRA0029,Transcend StoreJet External Hard Drive 2TB 300 Thunderbolt / USB 3.0,2TB external hard drive with Thunderbolt and USB 3.0 for Mac and PC.,1,11935397,216.99,189.99,189.99,216.99,Storage,Brand new
LAC0236,LaCie d2 USB 3.0 Hard Drive 6TB,External Hard Disk 1 bay for Mac and PC,1,11935397,229.0,201.9938,190.19,212.79,Storage,Brand new
LAC0147,LaCie d2 USB 3.0 hard disk 5TB,External Hard Disk 1 bay for Mac and PC.,0,11935397,229.0,193.7936,193.79,264.99,Storage,Brand new
LAC0137,LaCie Rugged USB 3.0 Thunderbolt SSD 250GB,Wireless Portable Hard Thunderbolt and USB 3.0 Mac and PC disk.,0,11935397,229.99,202.7936,202.79,244.99,Storage,Brand new
WDT0377,WD My Passport 2TB 25 PRO Wireless Wifi USB 3.0 Hard Drive,2TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC,1,11935397,229.99,190.794,159.33,199.99,Storage,Brand new
WDT0373,"WD My Book external hard drive 6TB 35 ""USB 3.0",6TB external hard drive with USB 3.0 connection for Mac and PC,0,11935397,229.99,192.995,156.44,219.99,Storage,Brand new
PAC0435,OWC Mercury Elite Pro + 3TB,External connection box with eSATA / FW800 / USB 3.0 Hard Drive Seagate 3TB.,1,11935397,232.99,184.5843,184.29,199.99,Storage,Brand new
WDT0314,Western Digital 6TB My Book USB 3.0 for Mac,WD External Hard Drive 6TB Mac USB 3.0.,0,11935397,239.99,226.99,,,Storage,Brand new
SEA0126,Seagate Backup Plus Hub USB 3.0 Hard Drive 8TB,Seagate desktop hard drive with 8TB compatible with Mac and PC,1,11935397,239.99,213.9933,193.99,213.99,Storage,Brand new
LAC0129,LaCie d2 Quadra 4TB External Hard Drive USB 3.0 eSATA FW800,4TB External Hard Drive USB 3.0 eSATA and Firewire for Mac and PC,0,11935397,249.0,199.9949,199.99,264.99,Storage,Brand new
LAC0171,LaCie Porsche Design Desktop Drive 8TB USB 3.0 External Hard Drive,External Hard Drive 8TB 35-inch USB 3.0 for Mac and PC.,1,11935397,249.99,205.994,170.24,289.99,Storage,Brand new
LAC0234,LaCie Porsche Design Hard Drive 6TB USB-C and USB 3.0,Desktop Hard Drive 6TB USB-C adapter cable connection for Mac and PC,1,11935397,249.99,202.9944,202.99,239.99,Storage,Brand new
PAC0436,OWC Mercury Elite Pro + 4TB,External connection box with eSata / FW800 / USB 3.0 Hard Drive Seagate 4TB.,1,11935397,253.98,198.584,208.99,238.99,Storage,Brand new
LAC0205,LaCie d2 Hard Drive 3TB Thunderbolt 2 USB 3.0,3TB external hard drive designed to work 24x7 Thunderbolt 2 and 5 years warranty for Mac and PC,0,11935397,259.0,232.7943,221.54,306.99,Storage,Brand new
WDT0378,WD My Passport Wireless Wifi 25 PRO 3TB USB 3.0 Hard Drive,3TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC,0,11935397,259.99,222.7949,212.84,259.99,Storage,Brand new
GLY0019,Glyph Blackbox Plus External Hard Drive SSD 512GB USB-C (3.1),512GB SSD external drive with USB-C connection for Mac and PC,0,11935397,269.99,219.99490000000003,,,Storage,Brand new
WDT0383,WD My Passport Wireless Wifi 25 PRO 4TB USB 3.0 Hard Drive,4TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC,0,11935397,269.99,241.7943,225.42,257.79,Storage,Brand new
LAC0226,Lacie Rugged Hard Disk Thunderbolt 4TB USB-C,"4TB hard disk rugged, compact Thunderbolt and USB-C for Mac and PC",0,11935397,269.99,228.9949,228.99,379.99,Storage,Brand new
WDT0375,WD My Cloud 6TB Gigabit Ethernet USB 3.0,WD External Hard Drive 6TB with cloud storage for Mac and PC,0,11935397,269.99,234.79450000000003,218.91,258.99,Storage,Brand new
WDT0401,WD My Cloud Home 4TB USB 3.0,centralized storage for Mac and PC,0,11935397,269.99,238.00459999999995,,,Storage,Brand new
GTE0041,G-TECH G-DRIVE 2TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk USB 3.0 2TB eSATA and FireWire 800 for Mac and PC.,0,11935397,270.0,229.9,,,Storage,Brand new
WDT0323,WD My Book for Mac USB 3.0 8TB,8TB External Hard Drive USB3.0 connection for Mac,0,11935397,279.99,254.9894,,,Storage,Brand new
WDT0368-A,Open - WD My Book External Hard Drive 8TB 35 USB 3.0,External Hard Drive 8TB refitted with USB 3.0 connection for Mac and PC,0,11935397,279.99,237.7045,237.7,237.7,Storage,Open
WDT0374,"WD My Book External Hard Drive 8TB 35 ""USB 3.0",8TB external hard drive with USB 3.0 connection for Mac and PC,1,11935397,279.99,242.9946,225.35,279.99,Storage,Brand new
GLY0022,Glyph Blackbox Pro External Hard Drive 4TB USB-C (3.1),4TB external hard drive with USB-C connection and 7200rpm HDD disk for Mac and PC,0,11935397,281.99,210.995,249.59,273.8,Storage,Brand new
LAC0192,LaCie d2 Quadra Hard Drive USB 3.0 External eSATA FW800 5TB,5TB external hard drive with USB 3.0 eSATA and FireWire 800 for Mac and PC,0,11935397,289.0,243.7944,243.79,299.99,Storage,Brand new
WDT0406,WD My Cloud Home 6TB USB 3.0,centralized storage for Mac and PC,0,11935397,290.0,259.9939,216.8,264.99,Storage,Brand new
WDT0400-A,Open - WD My Cloud Home 6TB USB 3.0,centralized storage for Mac and PC,0,11935397,290.0,229.3619,229.36,229.36,Storage,Open
GTE0027,G-Tech G-RAID mini USB 3.0 1TB RAID Drive,portable disk RAID G-Technology FireWire 800 and USB 3.0 for Mac and PC.,0,11935397,294.0,228.9901,,,Storage,Brand new
OWC0096,OWC Mercury Elite Pro Dual Box USB 3.0 / Thunderbolt,RAID outer box 35 inch SATA connection Thundebolt / USB3 for Mac and PC.,0,11935397,294.99,289.9898,,,Storage,Brand new
LAC0227,5TB Lacie Rugged Hard Disk Thunderbolt USB-C,"5TB hard disk rugged, compact Thunderbolt and USB-C for Mac and PC",0,11935397,299.99,249.9945,7.8,399.99,Storage,Brand new
OWC0138-A,Open - OWC Thunderbolt 2 Dock USB3 / FW / HDMI / Audio / Ethernet,Dock refitted with ultra-fast Thunderbolt connection USB 3.0 HDMI Ethernet and Giga Ethernet for Mac.,0,11935397,300.99,170.368,170.37,170.37,Storage,Open
GLY0008,Glyph Atom 525GB SSD Hard Drive USB-C Gray,External Hard Drive 525GB SSD with USB-C connection for Mac and PC,0,11935397,304.99,239.99140000000003,239.99,297.79,Storage,Brand new
LAC0206,LaCie d2 Hard Drive 4TB Thunderbolt 2 USB 3.0,4TB external hard drive designed to work 24x7 Thunderbolt 2 and 5 years warranty for Mac and PC,1,11935397,309.0,253.9947,7.8,339.0,Storage,Brand new
LAC0237,LaCie d2 Quadra 6TB External Hard Drive USB 3.0 eSATA FW800,6TB external hard drive with USB 3.0 eSATA and FireWire 800 for Mac and PC,0,11935397,309.0,249.9945,249.99,297.79,Storage,Brand new
LAC0231-A,Open - LaCie d2 Quadra Hard Drive 6TB external USB 3.0 eSATA FW800,External Hard Drive 6TB refitted with USB 3.0 eSATA and FireWire 800 for Mac and PC,0,11935397,309.0,260.7944,271.78,271.78,Storage,Open
LAC0190,LaCie Porsche Design Hard Drive 8TB USB-C and USB 3.0,Desktop Hard Drive 8TB USB-C adapter cable connection for Mac and PC,0,11935397,309.99,247.9943,7.8,349.99,Storage,Brand new
LAC0191,Mirror LaCie 1TB USB 3.0,1TB external hard drive with luxurious design and display stand ebony wood,0,11935397,309.99,283.9894,,,Storage,Brand new
TRA0030,Transcend StoreJet External Hard Drive SSD 500 256GB Thunderbolt / USB 3.0,External Hard Drive 256GB SSD with Thunderbolt and USB 3.0 for Mac and PC.,1,11935397,310.0,231.2044,219.99,253.38,Storage,Brand new
GTE0042,G-TECH G-DRIVE 4TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk 4TB eSATA USB 3.0 and FireWire 800 for Mac and PC.,0,11935397,316.58,31.99893,,,Storage,Brand new
APP0530,Apple AirPort Time Capsule 2TB,Base Airport 802.11ac Wi-Fi and 2TB hard drive.,0,11935397,329.0,321.8043,6.59,329.0,Storage,Brand new
AP20300,Like new - Apple AirPort Time Capsule 2TB,Apple AirPort Time Capsule 2TB reconditioned,0,11935397,329.0,206.8047,184.99,206.8,Storage,Like new
AP20144,Excellent - Apple AirPort Time Capsule 2TB,Apple AirPort Time Capsule 2TB reconditioned,0,11935397,329.0,196.8041,179.99,219.99,Storage,Brand new
WDT0332,WD My Cloud DL2100 Mac and PC Server NAS,NAS network storage 1GB RAM / 17GHz and 2 USB 3.0 ports for Mac and PC,0,11935397,329.99,279.8972,,,Storage,Brand new
WDT0376,WD My Cloud 8TB Gigabit Ethernet USB 3.0,WD External Hard Drive 8TB with cloud storage for Mac and PC,0,11935397,329.99,267.7936,247.93,318.99,Storage,Brand new
WDT0370-A,Open - WD My Cloud 8TB Gigabit Ethernet USB 3.0,WD External Hard Drive 8TB refitted with cloud storage for Mac and PC,0,11935397,329.99,257.2991,257.3,257.3,Storage,Open
PAC1473,OWC Mercury Elite Pro Dual FW800 / USB3 | Seagate 4TB Desktop,OWC Mercury Pro Dual + 4TB (2x2TB) Hard Drives Seagate Elite Desktop for Mac and PC,1,11935397,336.97,258.1789,262.19,269.99,Storage,Brand new
OWC0280,OWC Envoy Pro EX 250GB SSD M.2 PCIe Thunderbolt 3,outer box with SSD M.2 inch 250GB for Mac and PC,0,11935397,338.99,327.7951,321.4,321.4,Storage,Brand new
LAC0144,LaCie d2 Thunderbolt SSD 128Gb 2 Expansion Module,Expansion Card for LaCie 128GB d2 Thunderbolt 2.,0,11935397,339.0,34.27942,,,Storage,Brand new
GTE0023,G-Tech G-DRIVE Hard Disk Thunderbolt and USB 3.0 3TB,G-Technology Hard Disk Thunderbolt and USB 3.0 for Mac and PC.,0,11935397,339.2,267.7936,259.99,259.99,Storage,Brand new
LAC0204,LaCie Rugged USB 3.0 Thunderbolt SSD 500GB,Wireless Portable Hard Thunderbolt and USB 3.0 Mac and PC disk.,0,11935397,339.99,307.795,306.99,348.49,Storage,Brand new
DRO0024,Drobo 4-bay DAS RAID Array,Mac and PC RAID 4 bay with USB 3.0.,0,11935397,340.0,269.9897,269.99,269.99,Storage,Brand new
LAC0238,Lacie Rugged 500GB SSD Disk Thunderbolt USB-C,"SSD 500GB rugged, compact Thunderbolt and USB-C disc for Mac and PC",0,11935397,349.99,292.9942,292.99,345.8,Storage,Brand new
GTE0077,G-Technology G-DRIVE 2TB SATA EV220 3 USB 3.0,2TB External Hard Drive with USB3.0 and SATA3 connection for Mac and PC,0,11935397,352.51,187.7944,170.99,239.99,Storage,Brand new
GTE0076,G-Technology G-DOCK ev housing Thunderbolt,Thunderbolt compatible housing products G-Technology ev EV220 and evSSD,0,11935397,352.99,269.9897,280.24,294.99,Storage,Brand new
WDT0200,Western Digital My Cloud EX4 Cloud NAS Server,Cloud NAS server WD EX4 diskless,0,11935397,359.0,279.9904,238.84,289.0,Storage,Brand new
OWC0210,OWC Mercury Elite Pro Dual Box USB 3.1 Raid Thunderbolt 2,RAID outer box 35 inches or 25 inches with free SATA and USB 3.1 Thunderbolt 2 for Mac and PC,0,11935397,362.99,285.9896,265.97,285.99,Storage,Brand new
OWC0088,OWC Mercury Elite Pro QX2 aluminum box eSata / FW800 / USB3 RAID,Mac and PC RAID 4 bay with connection eSata / FW800 / FW400 / USB3.,0,11935397,362.99,274.8999,227.19,274.9,Storage,Brand new
PAC1449,My Cloud EX2 Ultra Pack | WD 4TB Network,WD My Cloud EX2 Ultra + 4TB (2x2TB) Network WD Hard Drive for Mac and PC,0,11935397,367.99,300.1792,308.18,342.18,Storage,Brand new
WDT0335,Western Digital My Book USB 3.0 Hard Drive 8TB,8TB external hard drive with USB 3.0 connection for Mac and PC,0,11935397,369.0,269.9873,,,Storage,Brand new
GTE0109,G-Technology 8TB G-DRIVE External Hard Drive USB-C 5400Rpm,Hard Drive 8TB USB-C connection (cable included) for Mac and PC,1,11935397,371.99,279.994,,,Storage,Brand new
GTE0024,G-Technology G-DRIVE Hard Drive 4TB Thunderbolt and USB 3.0,Portable Hard Drive G-Technology Thunderbolt and USB 3.0 for Mac and PC.,1,11935397,371.99,281.9941,277.49,349.99,Storage,Brand new
LAC0224,LaCie d2 Hard Drive 6TB Thunderbolt 2 USB 3.0,external hard drive with Thunderbolt connection capacity 6TB 2 business environment for Mac and PC,0,11935397,379.0,299.9941,0.0,453.99,Storage,Brand new
PAC1474,OWC Mercury Elite Pro Dual RAID FW800 / USB3 | 6TB Seagate Desktop,OWC Mercury Pro Dual + 6TB (2x3TB) Hard Drives Seagate Elite Desktop for Mac and PC,0,11935397,380.99,300.1792,307.02,317.99,Storage,Brand new
GTE0085,G-Technology G-Drive Slim USB Drive 1TB SSD-C Plata,SSD slim design and USB-C connection compatible with USB 3.0 for Mac and PC,0,11935397,388.99,307.795,307.8,399.99,Storage,Brand new
AKI0016,Akitio Thunder2 Duo Pro RAID Thunderbolt external box 2,Raid outer box 2 drive bays 25 inches and 35 inches with two Thunderbolt two connections (20 Gbps) Mac and PC,0,11935397,389.0,388.9993,389.0,389.0,Storage,Brand new
WDT0319,Western Digital My Book Duo 8TB USB 3.0,8TB external hard drive with two hard drives and USB 3.0 WD RED high-speed ports for Mac and PC.,0,11935397,389.99,367.794,349.79,379.99,Storage,Brand new
OWC0227,OWC Mercury Helios PCIe Thunderbolt Box 3,Thunderbolt expansion box 3 for half-length PCIe Cards,0,11935397,392.97,289.9898,275.49,289.99,Storage,Brand new
SEA0112,Innov8 Seagate External Hard Drive 8TB USB-C,Robust external hard drive with USB connection 8TB-C USB power cable for Mac,0,11935397,399.0,367.794,359.99,379.99,Storage,Brand new
LAC0200,LaCie Rugged Hard Disk Raid 4TB Thunderbolt USB 3.0,"rugged, compact 4TB hard drive with USB 3.0 and Thunderbolt RAID system for Mac and PC",0,11935397,399.0,324.9939,7.8,423.99,Storage,Brand new
WDT0213,Western Digital My Passport Pro Thunderbolt 4TB Hard Drive,WD Portable External Hard Drive Thunderbolt Mac.,0,11935397,399.9,275.7941,254.99,267.99,Storage,Brand new
WDT0384,WD My Passport 1TB SSD Drive SSD external USB-C,1TB SSD external drive with USB-C connection for Mac and PC,1,11935397,399.99,386.7934,319.66,387.79,Storage,Brand new
GLY0023,Glyph Blackbox Pro 6TB External Hard Drive USB-C (3.1),6TB external hard drive with USB-C connection and 7200rpm HDD disk for Mac and PC,0,11935397,399.99,319.9942,391.99,391.99,Storage,Brand new
GTE0057,G-Technology G-DRIVE ev RaW SSD Hard Drive 1TB USB 3.0,SSD Hard Drive 1TB USB3.0 with extraóble bumper for Mac and PC,0,11935397,402.99,354.9946,347.79,367.79,Storage,Brand new
LAC0193,LaCie 2big Quadra 6TB RAID FW800 USB 3.0,6TB external hard drive with USB 3.0 ultra-high speed and RAID for Mac and PC,0,11935397,409.0,343.7937,335.99,409.0,Storage,Brand new
LAC0248,Lightning 2TB Lacie DJI Copilot USB-C,Professional external hard drive with USB-C Lightning and USB 3.0 for Mac and PC,0,11935397,419.99,409.994,,,Storage,Brand new
